ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Age,Employment length,Has a mobile phone,Has a work phone,Has a phone,Has an email,Job title,Family member count,Account age,Is high risk
5143378,M,Y,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-18543,-1353,1,0,0,0,,2.0,-11.0,0
5088240,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21894,365243,1,0,0,0,,1.0,-15.0,0
5025141,F,N,Y,1,270000.0,Working,Higher education,Single / not married,House / apartment,-13728,-1250,1,0,1,0,Laborers,2.0,-46.0,0
5069031,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16605,-1359,1,0,0,1,Sales staff,2.0,-55.0,0
5045903,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-8541,-565,1,0,0,0,High skill tech staff,1.0,-19.0,0
5009716,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9380,-1713,1,1,1,0,,1.0,-16.0,0
5009281,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140,-4816,1,0,1,0,Cleaning staff,2.0,-39.0,0
5036793,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23533,365243,1,0,0,0,,2.0,-33.0,0
5126385,M,Y,N,0,180000.0,Working,Higher education,Married,House / apartment,-10472,-2996,1,1,0,1,Managers,2.0,-38.0,0
5065732,F,Y,Y,0,157500.0,Pensioner,Higher education,Married,House / apartment,-21508,365243,1,0,0,0,,2.0,-21.0,0
5095226,M,Y,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16032,-1221,1,0,0,0,Drivers,4.0,-9.0,0
5009709,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-11644,-344,1,0,0,0,Managers,2.0,-11.0,0
5100153,F,Y,N,0,144000.0,Working,Secondary / secondary special,Widow,House / apartment,-14407,-1345,1,0,0,0,HR staff,1.0,-17.0,0
5009481,F,N,N,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-13241,-4451,1,0,1,0,,2.0,-12.0,0
5113673,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19276,365243,1,0,0,0,,2.0,-15.0,0
5022292,F,N,N,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15100,-3500,1,0,0,0,Cooking staff,3.0,-12.0,0
5132580,F,N,Y,0,121500.0,Working,Secondary / secondary special,Widow,House / apartment,-17432,-2417,1,1,1,0,,1.0,-33.0,0
5067868,F,N,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-18705,-5345,1,0,0,0,Medicine staff,2.0,-9.0,0
5046043,F,N,Y,0,139500.0,State servant,Higher education,Married,House / apartment,-17801,-8479,1,0,0,0,Managers,2.0,-20.0,0
5114215,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14136,-2628,1,1,0,0,Managers,4.0,-28.0,0
5044536,F,N,Y,0,117000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24348,365243,1,0,1,0,,2.0,-7.0,0
5029558,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23751,365243,1,0,0,0,,1.0,-1.0,0
5142113,M,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14939,-5384,1,1,0,0,Laborers,2.0,-47.0,0
5089142,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-14228,-5330,1,0,1,0,,2.0,-58.0,0
5125374,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21871,365243,1,0,0,0,,1.0,-16.0,0
5068774,F,N,N,0,135000.0,Working,Incomplete higher,Married,House / apartment,-16392,-2119,1,0,0,0,Core staff,2.0,-9.0,0
5028661,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17567,-3917,1,0,0,0,,2.0,-26.0,0
5113923,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-23478,365243,1,0,0,0,,1.0,-7.0,0
5090231,M,Y,N,0,225000.0,Working,Higher education,Married,House / apartment,-11920,-986,1,0,1,0,,2.0,-13.0,0
5053855,M,Y,Y,2,121500.0,Working,Secondary / secondary special,Married,House / apartment,-10991,-637,1,0,0,0,Laborers,4.0,-40.0,0
5142639,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-18234,-2965,1,1,1,0,Core staff,2.0,-10.0,0
5042074,F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,-16053,-7369,1,1,1,0,,4.0,-27.0,0
5067584,M,Y,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17887,-567,1,1,0,0,Drivers,2.0,-37.0,0
5029078,F,N,Y,1,135000.0,Working,Incomplete higher,Separated,House / apartment,-10153,-599,1,0,0,0,Sales staff,2.0,-47.0,0
5041157,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20198,365243,1,0,0,0,,2.0,-52.0,0
5029759,F,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,-19930,-3306,1,0,0,0,Managers,2.0,-49.0,0
5125563,M,Y,N,0,148500.0,State servant,Secondary / secondary special,Married,House / apartment,-10325,-3026,1,1,0,0,,2.0,-40.0,0
5091094,M,N,Y,0,198000.0,Pensioner,Higher education,Married,House / apartment,-24662,365243,1,0,0,0,,2.0,-54.0,0
5091245,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-16279,-1478,1,0,0,0,Medicine staff,2.0,-31.0,0
5033866,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17211,-414,1,0,0,0,Laborers,2.0,-8.0,0
5062241,F,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-19441,-4064,1,0,0,0,Managers,2.0,-35.0,0
5022074,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-19452,-1218,1,1,0,0,Sales staff,2.0,-15.0,0
5061800,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-20924,-1050,1,0,0,0,Cleaning staff,1.0,-1.0,0
5050679,M,Y,N,0,132372.0,Commercial associate,Secondary / secondary special,Married,With parents,-8414,-378,1,1,0,1,Sales staff,2.0,-10.0,0
5137106,F,Y,N,0,360000.0,State servant,Secondary / secondary special,Married,House / apartment,-18577,-108,1,1,1,0,Medicine staff,2.0,-42.0,0
5037121,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23269,365243,1,0,1,0,,2.0,-18.0,0
5024686,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,With parents,-15562,-7824,1,0,1,0,Laborers,2.0,-42.0,0
5028305,M,Y,Y,0,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,-19834,-477,1,0,0,0,Managers,2.0,-11.0,0
5037223,M,Y,N,1,270000.0,Working,Secondary / secondary special,Married,Municipal apartment,-9765,-1028,1,1,1,0,Laborers,3.0,-12.0,0
5028784,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15836,-3034,1,0,0,0,,2.0,-4.0,0
5097166,F,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,With parents,-14709,-1313,1,0,0,0,Sales staff,2.0,-3.0,0
5145949,F,N,Y,1,337500.0,Commercial associate,Higher education,Single / not married,House / apartment,-14408,-431,1,0,0,0,Accountants,2.0,-39.0,0
5143243,F,N,N,0,135000.0,State servant,Higher education,Separated,With parents,-19514,-1991,1,1,0,0,IT staff,1.0,-24.0,0
5118591,F,N,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-16127,-8497,1,0,1,0,,2.0,-48.0,0
5142467,M,N,Y,1,117000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16809,-5247,1,0,0,0,Laborers,3.0,-17.0,0
5088953,F,N,N,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18580,-1800,1,0,0,0,Managers,2.0,-14.0,0
5010801,F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,1,0,0,1,Security staff,2.0,-50.0,0
5126407,F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21253,365243,1,0,1,0,,2.0,-7.0,0
5054247,M,Y,N,2,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17241,-4291,1,1,1,0,Sales staff,4.0,-21.0,0
5050951,F,N,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-12256,-4031,1,1,1,1,Core staff,2.0,-19.0,0
5087501,F,Y,Y,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-15330,-1014,1,1,1,0,Managers,2.0,-22.0,0
5050716,M,Y,N,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-9579,-835,1,0,0,0,Laborers,2.0,-9.0,0
5068014,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15438,-3377,1,0,0,0,Laborers,2.0,-48.0,0
5066928,M,N,Y,0,391500.0,Working,Secondary / secondary special,Separated,House / apartment,-17522,-1526,1,0,0,0,Security staff,1.0,-55.0,0
5096383,M,N,N,0,112500.0,Pensioner,Higher education,Married,House / apartment,-20583,365243,1,0,1,0,,2.0,-44.0,0
5100082,F,Y,Y,0,225000.0,Working,Higher education,Civil marriage,House / apartment,-19299,-614,1,0,1,0,,2.0,-36.0,0
5126724,F,N,Y,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13552,-2418,1,0,0,0,Sales staff,4.0,-21.0,0
5125156,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11970,-1748,1,0,0,0,Laborers,3.0,-43.0,0
5068745,F,N,Y,3,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11870,-5072,1,0,0,0,Laborers,4.0,-29.0,0
5028431,M,N,N,0,225000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-8347,-538,1,0,0,0,Core staff,1.0,-3.0,0
5143571,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12675,-2178,1,0,0,0,Core staff,3.0,-11.0,0
5068878,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,With parents,-11499,-4006,1,0,1,1,Core staff,3.0,-10.0,0
5021510,F,N,Y,0,144000.0,State servant,Secondary / secondary special,Married,House / apartment,-18136,-10110,1,0,1,0,High skill tech staff,2.0,-22.0,0
5067547,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21180,-2728,1,0,0,0,,2.0,-39.0,0
5036704,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11736,-219,1,0,0,0,Accountants,2.0,-7.0,0
5054473,F,Y,Y,1,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12564,-819,1,1,1,0,Private service staff,3.0,-3.0,0
5047970,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12078,-673,1,1,1,0,Laborers,2.0,-21.0,0
5137398,M,N,N,1,180000.0,Commercial associate,Lower secondary,Married,House / apartment,-10940,-2483,1,1,0,0,Laborers,3.0,-20.0,0
5051079,F,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-16999,-1140,1,1,1,0,Sales staff,1.0,-11.0,0
5135779,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-23844,-2147,1,0,1,0,Accountants,2.0,-19.0,0
5113670,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19276,365243,1,0,0,0,,2.0,-51.0,0
5023745,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-18975,-751,1,1,1,0,Core staff,2.0,-55.0,0
5021220,M,Y,N,0,310500.0,Working,Higher education,Single / not married,House / apartment,-9930,-674,1,0,0,0,Laborers,1.0,-12.0,0
5089499,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8958,-217,1,1,1,0,Drivers,1.0,-9.0,0
5018428,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12626,-5295,1,0,0,0,Laborers,1.0,-18.0,0
5062472,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24764,365243,1,0,0,0,,1.0,-12.0,0
5148916,M,Y,N,2,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14636,-3850,1,0,0,0,,4.0,-20.0,0
5067542,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21180,-2728,1,0,0,0,,2.0,-39.0,0
5105755,M,Y,N,0,634500.0,Working,Higher education,Married,House / apartment,-17502,-2888,1,1,1,0,Managers,2.0,-9.0,0
5095323,F,N,Y,0,315000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22854,365243,1,0,1,0,,1.0,-34.0,0
5009595,F,Y,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-17383,-890,1,1,1,0,Core staff,2.0,-21.0,0
5143120,F,N,N,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15162,-1810,1,1,0,0,,4.0,-4.0,0
5117584,F,N,N,0,135000.0,State servant,Higher education,Married,House / apartment,-18197,-4418,1,1,0,0,Accountants,2.0,-16.0,0
5079132,F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-15291,-4681,1,0,0,0,Sales staff,2.0,-49.0,0
5091071,M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13424,-4754,1,0,0,1,Laborers,2.0,-58.0,0
5126001,M,Y,Y,2,171000.0,Working,Secondary / secondary special,Married,House / apartment,-13344,-1230,1,0,0,0,Core staff,4.0,-11.0,0
5021668,M,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-13788,-640,1,1,0,0,Laborers,3.0,-51.0,0
5047674,F,N,N,1,180000.0,State servant,Higher education,Married,House / apartment,-14069,-2500,1,1,1,1,Core staff,3.0,-50.0,0
5029203,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22115,365243,1,0,1,0,,2.0,-56.0,0
5037255,F,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-19641,-3191,1,1,0,0,Sales staff,2.0,-52.0,0
5116438,F,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-14711,-6425,1,0,0,0,Sales staff,2.0,-27.0,0
5035525,F,N,Y,1,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20442,365243,1,0,1,0,,3.0,-48.0,0
5038689,F,Y,N,0,240750.0,State servant,Secondary / secondary special,Civil marriage,With parents,-17693,-7778,1,0,0,0,Laborers,2.0,-55.0,0
5100313,F,Y,Y,0,139500.0,Commercial associate,Incomplete higher,Married,House / apartment,-15463,-2165,1,0,0,0,High skill tech staff,2.0,-53.0,0
5045598,F,Y,Y,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,-14966,-170,1,0,0,0,,2.0,-48.0,0
5021214,M,Y,Y,1,225000.0,State servant,Higher education,Married,House / apartment,-12763,-2255,1,0,1,0,Core staff,3.0,-10.0,0
5078980,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-21757,-2705,1,0,0,0,Drivers,2.0,-47.0,0
5053458,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-22788,365243,1,0,0,0,,1.0,-51.0,0
5125147,M,N,Y,0,180000.0,Working,Incomplete higher,Single / not married,House / apartment,-12302,-2539,1,0,0,0,Drivers,1.0,-9.0,0
5137036,F,N,N,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20123,365243,1,0,0,0,,2.0,-16.0,0
5146429,M,Y,N,0,261000.0,Commercial associate,Incomplete higher,Civil marriage,With parents,-8897,-674,1,0,0,0,Sales staff,2.0,-22.0,0
5068377,F,N,N,1,202500.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-12073,-1420,1,0,0,0,,2.0,-32.0,0
5050689,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14907,-2540,1,0,0,0,Sales staff,2.0,-25.0,0
5066655,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,With parents,-11176,-3079,1,1,0,0,,2.0,-49.0,0
5047990,F,N,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-19783,-3992,1,0,0,0,Managers,2.0,-58.0,0
5100055,M,Y,N,0,193500.0,Working,Secondary / secondary special,Married,House / apartment,-17064,-1921,1,0,0,0,Laborers,2.0,-18.0,0
5115678,M,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22442,365243,1,0,1,0,,2.0,-5.0,0
5029178,F,N,Y,0,193500.0,Pensioner,Higher education,Married,House / apartment,-20567,365243,1,0,0,0,,2.0,-16.0,0
5048135,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23588,365243,1,0,0,0,,2.0,-34.0,0
5126706,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20132,365243,1,0,1,0,,1.0,-15.0,0
5009536,M,Y,N,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-15455,-890,1,1,0,0,Laborers,2.0,-15.0,0
5065815,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19061,-9794,1,1,0,0,Cooking staff,1.0,-23.0,0
5117030,F,N,Y,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13346,-3839,1,1,1,0,Drivers,2.0,-56.0,0
5116108,M,N,Y,0,270000.0,Pensioner,Higher education,Married,House / apartment,-15237,365243,1,0,0,0,,2.0,-7.0,0
5125780,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-23360,-469,1,0,0,0,,2.0,-24.0,0
5087745,F,N,Y,0,112500.0,Pensioner,Lower secondary,Married,House / apartment,-24821,365243,1,0,0,0,,2.0,-40.0,0
5066885,M,Y,Y,2,85500.0,Working,Secondary / secondary special,Married,House / apartment,-14274,-3079,1,0,0,0,,4.0,-35.0,0
5097045,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19404,-9896,1,1,0,0,Cooking staff,2.0,-12.0,0
5066930,M,N,Y,0,391500.0,Working,Secondary / secondary special,Separated,House / apartment,-17522,-1526,1,0,0,0,Security staff,1.0,-22.0,0
5045303,F,Y,Y,0,270000.0,State servant,Higher education,Married,House / apartment,-21955,-12455,1,0,0,0,Core staff,2.0,-59.0,0
5024304,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-8351,-124,1,0,0,0,Drivers,1.0,0.0,0
5068583,F,N,Y,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,-16375,-962,1,0,1,0,Sales staff,3.0,-3.0,0
5137487,M,Y,N,0,360000.0,Working,Higher education,Civil marriage,House / apartment,-11841,-3092,1,1,0,0,Managers,2.0,-12.0,0
5067415,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11963,-3742,1,0,0,1,Managers,2.0,-6.0,0
5053144,M,N,Y,1,126000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12301,-140,1,0,1,0,,3.0,-10.0,0
5150181,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20304,365243,1,0,0,0,,2.0,-36.0,0
5118327,F,N,N,1,180000.0,Working,Secondary / secondary special,Married,Rented apartment,-9762,-1223,1,1,0,0,Laborers,3.0,-28.0,0
5024837,F,N,Y,0,202500.0,Commercial associate,Higher education,Single / not married,House / apartment,-14143,-2072,1,0,0,0,,1.0,-52.0,0
5023212,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14438,-235,1,0,0,0,Sales staff,3.0,-13.0,0
5065661,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19307,-603,1,1,1,0,Laborers,1.0,-9.0,0
5021826,M,N,Y,0,270000.0,Commercial associate,Higher education,Married,House / apartment,-15532,-1587,1,0,0,0,High skill tech staff,2.0,-18.0,0
5142823,M,Y,N,1,180000.0,Working,Higher education,Single / not married,House / apartment,-14883,-6221,1,0,1,0,Managers,2.0,-34.0,0
5054758,F,N,Y,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-15792,-6237,1,1,1,0,Medicine staff,4.0,-29.0,0
5061260,F,N,Y,0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,-9301,-1751,1,0,0,0,,2.0,-39.0,0
5024193,F,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,-13669,-428,1,0,1,0,Managers,4.0,-48.0,0
5126441,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22120,365243,1,0,0,0,,1.0,-55.0,0
5149727,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-19101,-1721,1,0,0,0,,2.0,-20.0,0
5048427,F,N,Y,0,171000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19881,-8405,1,0,1,0,Accountants,1.0,-6.0,0
